source,company,title,text,url,published_at,timestamp,mention_count,sentiment_score,sentiment_label,score,raw_json
news,Fanuc,Fanuc acquires startup specializing in manufacturing,"Fanuc acquires startup specializing in manufacturing. Fanuc continues to innovate in the manufacturing space, with industry analysts noting significant progress in recent developments. The company's strategic focus on manufacturing technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/fanuc/1639,2025-08-04T20:30:03.474114Z,1754319603,105,-0.152,neutral,48,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.475120"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 676, ""shares"": 253, ""comments"": 123}}"
news,Fanuc,Fanuc wins major contract for autonomous systems implementation,"Fanuc wins major contract for autonomous systems implementation. Fanuc continues to innovate in the autonomous systems space, with industry analysts noting significant progress in recent developments. The company's strategic focus on autonomous systems technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/fanuc/3374,2025-07-24T00:21:03.474114Z,1753296663,75,-0.671,negative,13,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.475120"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 999, ""shares"": 457, ""comments"": 140}}"
news,ABB Robotics,ABB Robotics collaborates with universities on autonomous systems research,"ABB Robotics collaborates with universities on autonomous systems research. ABB Robotics continues to innovate in the autonomous systems space, with industry analysts noting significant progress in recent developments. The company's strategic focus on autonomous systems technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/abb-robotics/5867,2025-09-27T14:36:03.474114Z,1758963963,28,-0.502,negative,15,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.475120"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 706, ""shares"": 438, ""comments"": 187}}"
news,ABB Robotics,ABB Robotics partners with major tech firms on industrial robots initiative,"ABB Robotics partners with major tech firms on industrial robots initiative. ABB Robotics continues to innovate in the industrial robots space, with industry analysts noting significant progress in recent developments. The company's strategic focus on industrial robots technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/abb-robotics/7886,2025-07-27T12:00:03.474114Z,1753597803,136,0.161,neutral,25,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.475120"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 571, ""shares"": 121, ""comments"": 128}}"
news,Boston Dynamics,Boston Dynamics announces breakthrough in robotics technology,"Boston Dynamics announces breakthrough in robotics technology. Boston Dynamics continues to innovate in the robotics space, with industry analysts noting significant progress in recent developments. The company's strategic focus on robotics technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/boston-dynamics/1433,2025-07-25T12:03:03.474114Z,1753425183,113,0.022,neutral,18,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.475120"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 178, ""shares"": 132, ""comments"": 139}}"
news,iRobot,iRobot faces regulatory scrutiny over RPA practices,"iRobot faces regulatory scrutiny over RPA practices. iRobot continues to innovate in the RPA space, with industry analysts noting significant progress in recent developments. The company's strategic focus on RPA technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/irobot/4515,2025-09-06T02:32:03.474114Z,1757106123,16,-0.139,neutral,126,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.475120"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 62, ""shares"": 66, ""comments"": 61}}"
news,iRobot,iRobot partners with major tech firms on RPA initiative,"iRobot partners with major tech firms on RPA initiative. iRobot continues to innovate in the RPA space, with industry analysts noting significant progress in recent developments. The company's strategic focus on RPA technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/irobot/1567,2025-10-02T20:12:03.474114Z,1759416123,82,0.506,positive,318,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.475120"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 355, ""shares"": 129, ""comments"": 185}}"
news,iRobot,iRobot announces breakthrough in industrial robots technology,"iRobot announces breakthrough in industrial robots technology. iRobot continues to innovate in the industrial robots space, with industry analysts noting significant progress in recent developments. The company's strategic focus on industrial robots technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/irobot/5803,2025-09-26T04:59:03.474114Z,1758842943,32,0.09,neutral,200,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.475120"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 226, ""shares"": 145, ""comments"": 4}}"
news,UiPath,UiPath reports 39% growth in collaborative robots sector,"UiPath reports 39% growth in collaborative robots sector. UiPath continues to innovate in the collaborative robots space, with industry analysts noting significant progress in recent developments. The company's strategic focus on collaborative robots technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/uipath/6201,2025-10-01T04:05:03.474114Z,1759271703,38,-0.023,neutral,150,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.475120"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 33, ""shares"": 261, ""comments"": 0}}"
news,ABB Robotics,ABB Robotics raises $100M for process automation research and development,"ABB Robotics raises $100M for process automation research and development. ABB Robotics continues to innovate in the process automation space, with industry analysts noting significant progress in recent developments. The company's strategic focus on process automation technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/abb-robotics/4919,2025-07-14T19:39:03.474114Z,1752502143,88,0.233,neutral,150,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.475120"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 998, ""shares"": 94, ""comments"": 138}}"
news,UiPath,UiPath announces breakthrough in automation technology,"UiPath announces breakthrough in automation technology. UiPath continues to innovate in the automation space, with industry analysts noting significant progress in recent developments. The company's strategic focus on automation technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/uipath/1532,2025-08-29T18:41:03.474114Z,1756473063,122,0.249,neutral,17,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.476122"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 231, ""shares"": 138, ""comments"": 197}}"
news,UiPath,UiPath collaborates with universities on autonomous systems research,"UiPath collaborates with universities on autonomous systems research. UiPath continues to innovate in the autonomous systems space, with industry analysts noting significant progress in recent developments. The company's strategic focus on autonomous systems technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/uipath/7423,2025-09-18T16:16:03.474114Z,1758192363,69,0.228,neutral,35,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.476122"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 499, ""shares"": 106, ""comments"": 186}}"
news,Boston Dynamics,Industry experts praise Boston Dynamics's RPA innovation,"Industry experts praise Boston Dynamics's RPA innovation. Boston Dynamics continues to innovate in the RPA space, with industry analysts noting significant progress in recent developments. The company's strategic focus on RPA technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/boston-dynamics/5892,2025-08-03T13:59:03.474114Z,1754209743,65,0.25,neutral,92,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.476122"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 432, ""shares"": 421, ""comments"": 112}}"
news,Fanuc,Fanuc releases open-source industrial robots framework,"Fanuc releases open-source industrial robots framework. Fanuc continues to innovate in the industrial robots space, with industry analysts noting significant progress in recent developments. The company's strategic focus on industrial robots technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/fanuc/9087,2025-07-23T23:37:03.474114Z,1753294023,147,1.0,positive,126,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.476122"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 110, ""shares"": 489, ""comments"": 189}}"
news,Fanuc,Fanuc launches new process automation platform for enterprises,"Fanuc launches new process automation platform for enterprises. Fanuc continues to innovate in the process automation space, with industry analysts noting significant progress in recent developments. The company's strategic focus on process automation technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/fanuc/3979,2025-10-05T07:33:03.474114Z,1759629783,102,0.088,neutral,11,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.476122"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 865, ""shares"": 5, ""comments"": 185}}"
news,UiPath,Industry experts praise UiPath's collaborative robots innovation,"Industry experts praise UiPath's collaborative robots innovation. UiPath continues to innovate in the collaborative robots space, with industry analysts noting significant progress in recent developments. The company's strategic focus on collaborative robots technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/uipath/1524,2025-10-06T18:51:03.474114Z,1759756863,46,0.443,positive,62,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.476122"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 987, ""shares"": 500, ""comments"": 47}}"
news,ABB Robotics,ABB Robotics stock surges after RPA product launch,"ABB Robotics stock surges after RPA product launch. ABB Robotics continues to innovate in the RPA space, with industry analysts noting significant progress in recent developments. The company's strategic focus on RPA technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/abb-robotics/3356,2025-08-11T12:55:03.474114Z,1754897103,13,0.048,neutral,92,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.476122"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 966, ""shares"": 414, ""comments"": 106}}"
news,Fanuc,Fanuc releases open-source manufacturing framework,"Fanuc releases open-source manufacturing framework. Fanuc continues to innovate in the manufacturing space, with industry analysts noting significant progress in recent developments. The company's strategic focus on manufacturing technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/fanuc/5469,2025-07-27T10:15:03.474114Z,1753591503,15,-0.143,neutral,63,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.476122"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 393, ""shares"": 278, ""comments"": 120}}"
news,Fanuc,Fanuc stock surges after autonomous systems product launch,"Fanuc stock surges after autonomous systems product launch. Fanuc continues to innovate in the autonomous systems space, with industry analysts noting significant progress in recent developments. The company's strategic focus on autonomous systems technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/fanuc/2736,2025-08-11T23:34:03.474114Z,1754935443,10,-0.517,negative,110,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.476122"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 401, ""shares"": 39, ""comments"": 175}}"
news,UiPath,UiPath raises $100M for industrial robots research and development,"UiPath raises $100M for industrial robots research and development. UiPath continues to innovate in the industrial robots space, with industry analysts noting significant progress in recent developments. The company's strategic focus on industrial robots technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/uipath/2119,2025-09-02T21:25:03.474114Z,1756828503,23,-0.138,neutral,83,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.476122"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 87, ""shares"": 425, ""comments"": 174}}"
news,UiPath,UiPath CEO discusses future of AI robotics at tech conference,"UiPath CEO discusses future of AI robotics at tech conference. UiPath continues to innovate in the AI robotics space, with industry analysts noting significant progress in recent developments. The company's strategic focus on AI robotics technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/uipath/2215,2025-08-09T18:07:03.474114Z,1754743023,113,0.776,positive,144,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.476122"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 540, ""shares"": 272, ""comments"": 61}}"
news,Fanuc,Fanuc wins major contract for industrial robots implementation,"Fanuc wins major contract for industrial robots implementation. Fanuc continues to innovate in the industrial robots space, with industry analysts noting significant progress in recent developments. The company's strategic focus on industrial robots technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/fanuc/9839,2025-08-28T21:38:03.474114Z,1756397283,24,-0.187,neutral,399,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.476122"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 168, ""shares"": 351, ""comments"": 104}}"
news,ABB Robotics,ABB Robotics faces regulatory scrutiny over robotic surgery practices,"ABB Robotics faces regulatory scrutiny over robotic surgery practices. ABB Robotics continues to innovate in the robotic surgery space, with industry analysts noting significant progress in recent developments. The company's strategic focus on robotic surgery technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/abb-robotics/4472,2025-07-18T08:34:03.474114Z,1752807843,16,0.193,neutral,28,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.476122"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 675, ""shares"": 261, ""comments"": 172}}"
news,ABB Robotics,ABB Robotics collaborates with universities on robotic surgery research,"ABB Robotics collaborates with universities on robotic surgery research. ABB Robotics continues to innovate in the robotic surgery space, with industry analysts noting significant progress in recent developments. The company's strategic focus on robotic surgery technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/abb-robotics/8922,2025-07-23T20:36:03.474114Z,1753283163,13,-0.118,neutral,17,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.477119"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 93, ""shares"": 73, ""comments"": 9}}"
news,UiPath,UiPath reports 42% growth in robotics sector,"UiPath reports 42% growth in robotics sector. UiPath continues to innovate in the robotics space, with industry analysts noting significant progress in recent developments. The company's strategic focus on robotics technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/uipath/4051,2025-07-23T16:59:03.474114Z,1753270143,143,-0.083,neutral,93,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.477119"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 1000, ""shares"": 261, ""comments"": 73}}"
news,iRobot,iRobot reports 6% growth in collaborative robots sector,"iRobot reports 6% growth in collaborative robots sector. iRobot continues to innovate in the collaborative robots space, with industry analysts noting significant progress in recent developments. The company's strategic focus on collaborative robots technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/irobot/5486,2025-07-25T06:13:03.474114Z,1753404183,57,0.36,positive,158,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.477119"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 784, ""shares"": 246, ""comments"": 174}}"
news,ABB Robotics,ABB Robotics expands robotics operations to new markets,"ABB Robotics expands robotics operations to new markets. ABB Robotics continues to innovate in the robotics space, with industry analysts noting significant progress in recent developments. The company's strategic focus on robotics technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/abb-robotics/2523,2025-10-04T02:48:03.474114Z,1759526283,89,0.189,neutral,68,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.477119"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 812, ""shares"": 107, ""comments"": 8}}"
news,Fanuc,Fanuc raises $100M for robotics research and development,"Fanuc raises $100M for robotics research and development. Fanuc continues to innovate in the robotics space, with industry analysts noting significant progress in recent developments. The company's strategic focus on robotics technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/fanuc/1249,2025-07-20T23:44:03.474114Z,1753035243,10,0.067,neutral,81,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.477119"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 704, ""shares"": 346, ""comments"": 186}}"
news,iRobot,iRobot partners with major tech firms on AI robotics initiative,"iRobot partners with major tech firms on AI robotics initiative. iRobot continues to innovate in the AI robotics space, with industry analysts noting significant progress in recent developments. The company's strategic focus on AI robotics technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/irobot/3286,2025-07-14T03:56:03.474114Z,1752445563,100,0.224,neutral,348,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.477119"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 316, ""shares"": 343, ""comments"": 56}}"
news,Fanuc,Fanuc wins major contract for manufacturing implementation,"Fanuc wins major contract for manufacturing implementation. Fanuc continues to innovate in the manufacturing space, with industry analysts noting significant progress in recent developments. The company's strategic focus on manufacturing technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/fanuc/1875,2025-07-26T04:42:03.474114Z,1753485123,34,-1.0,negative,11,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.477119"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 97, ""shares"": 410, ""comments"": 149}}"
news,UiPath,UiPath expands AI robotics operations to new markets,"UiPath expands AI robotics operations to new markets. UiPath continues to innovate in the AI robotics space, with industry analysts noting significant progress in recent developments. The company's strategic focus on AI robotics technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/uipath/8640,2025-09-11T11:13:03.474114Z,1757569383,140,0.23,neutral,29,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.477119"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 195, ""shares"": 427, ""comments"": 1}}"
news,UiPath,UiPath CEO discusses future of robotic surgery at tech conference,"UiPath CEO discusses future of robotic surgery at tech conference. UiPath continues to innovate in the robotic surgery space, with industry analysts noting significant progress in recent developments. The company's strategic focus on robotic surgery technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/uipath/4763,2025-08-06T11:20:03.474114Z,1754459403,65,0.393,positive,23,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.477119"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 457, ""shares"": 8, ""comments"": 200}}"
news,Boston Dynamics,Boston Dynamics raises $100M for robotic surgery research and development,"Boston Dynamics raises $100M for robotic surgery research and development. Boston Dynamics continues to innovate in the robotic surgery space, with industry analysts noting significant progress in recent developments. The company's strategic focus on robotic surgery technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/boston-dynamics/4811,2025-09-05T05:47:03.474114Z,1757031423,45,0.161,neutral,108,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.477119"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 286, ""shares"": 221, ""comments"": 116}}"
news,ABB Robotics,ABB Robotics reports 24% growth in industrial robots sector,"ABB Robotics reports 24% growth in industrial robots sector. ABB Robotics continues to innovate in the industrial robots space, with industry analysts noting significant progress in recent developments. The company's strategic focus on industrial robots technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/abb-robotics/9705,2025-09-03T11:08:03.474114Z,1756877883,45,-0.04,neutral,188,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.477119"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 288, ""shares"": 239, ""comments"": 2}}"
news,Fanuc,Fanuc collaborates with universities on RPA research,"Fanuc collaborates with universities on RPA research. Fanuc continues to innovate in the RPA space, with industry analysts noting significant progress in recent developments. The company's strategic focus on RPA technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/robotics/fanuc/9180,2025-08-17T13:27:03.474114Z,1755417423,87,0.049,neutral,22,"{""domain"": ""robotics"", ""processed_at"": ""2025-10-06T21:11:03.477119"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 561, ""shares"": 158, ""comments"": 109}}"
