source,company,title,text,url,published_at,timestamp,mention_count,sentiment_score,sentiment_label,score,raw_json
news,D-Wave Systems,D-Wave Systems faces regulatory scrutiny over quantum computing practices,"D-Wave Systems faces regulatory scrutiny over quantum computing practices. D-Wave Systems continues to innovate in the quantum computing space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum computing technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/d-wave-systems/4023,2025-09-10T12:39:03.492256Z,1757488143,117,-0.043,neutral,150,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.493254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 817, ""shares"": 212, ""comments"": 83}}"
news,Rigetti,Rigetti wins major contract for quantum algorithms implementation,"Rigetti wins major contract for quantum algorithms implementation. Rigetti continues to innovate in the quantum algorithms space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum algorithms technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/rigetti/3354,2025-08-18T09:44:03.492256Z,1755490443,119,0.085,neutral,21,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.493254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 149, ""shares"": 371, ""comments"": 98}}"
news,IBM Quantum,IBM Quantum reports 45% growth in quantum cryptography sector,"IBM Quantum reports 45% growth in quantum cryptography sector. IBM Quantum continues to innovate in the quantum cryptography space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum cryptography technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/ibm-quantum/7086,2025-07-31T02:34:03.492256Z,1753909443,82,0.172,neutral,25,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.493254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 695, ""shares"": 133, ""comments"": 164}}"
news,Xanadu,Xanadu releases open-source quantum hardware framework,"Xanadu releases open-source quantum hardware framework. Xanadu continues to innovate in the quantum hardware space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum hardware technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/xanadu/6940,2025-09-15T20:10:03.492256Z,1757947203,28,-0.207,neutral,39,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.493254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 383, ""shares"": 108, ""comments"": 166}}"
news,IonQ,IonQ expands quantum supremacy operations to new markets,"IonQ expands quantum supremacy operations to new markets. IonQ continues to innovate in the quantum supremacy space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum supremacy technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/ionq/5393,2025-08-20T10:08:03.492256Z,1755664683,39,0.238,neutral,50,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.493254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 459, ""shares"": 385, ""comments"": 94}}"
news,Xanadu,Xanadu releases open-source superposition framework,"Xanadu releases open-source superposition framework. Xanadu continues to innovate in the superposition space, with industry analysts noting significant progress in recent developments. The company's strategic focus on superposition technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/xanadu/6725,2025-09-10T10:43:03.492256Z,1757481183,88,-0.163,neutral,248,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.493254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 252, ""shares"": 390, ""comments"": 172}}"
news,Rigetti,Rigetti releases open-source quantum computing framework,"Rigetti releases open-source quantum computing framework. Rigetti continues to innovate in the quantum computing space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum computing technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/rigetti/8523,2025-09-24T17:11:03.492256Z,1758714063,63,0.674,positive,102,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.493254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 442, ""shares"": 471, ""comments"": 33}}"
news,Xanadu,Xanadu expands superposition operations to new markets,"Xanadu expands superposition operations to new markets. Xanadu continues to innovate in the superposition space, with industry analysts noting significant progress in recent developments. The company's strategic focus on superposition technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/xanadu/4238,2025-10-06T13:17:03.492256Z,1759736823,106,0.099,neutral,255,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.493254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 971, ""shares"": 343, ""comments"": 132}}"
news,Rigetti,Rigetti faces regulatory scrutiny over quantum entanglement practices,"Rigetti faces regulatory scrutiny over quantum entanglement practices. Rigetti continues to innovate in the quantum entanglement space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum entanglement technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/rigetti/4196,2025-08-30T15:12:03.492256Z,1756546923,91,0.249,neutral,91,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.494254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 546, ""shares"": 285, ""comments"": 39}}"
news,IBM Quantum,IBM Quantum acquires startup specializing in quantum annealing,"IBM Quantum acquires startup specializing in quantum annealing. IBM Quantum continues to innovate in the quantum annealing space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum annealing technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/ibm-quantum/1162,2025-07-19T21:09:03.492256Z,1752939543,59,0.121,neutral,15,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.494254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 666, ""shares"": 112, ""comments"": 103}}"
news,IBM Quantum,IBM Quantum raises $100M for qubits research and development,"IBM Quantum raises $100M for qubits research and development. IBM Quantum continues to innovate in the qubits space, with industry analysts noting significant progress in recent developments. The company's strategic focus on qubits technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/ibm-quantum/8089,2025-08-25T12:45:03.492256Z,1756106103,96,0.741,positive,127,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.494254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 16, ""shares"": 469, ""comments"": 100}}"
news,Xanadu,Xanadu CEO discusses future of quantum computing at tech conference,"Xanadu CEO discusses future of quantum computing at tech conference. Xanadu continues to innovate in the quantum computing space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum computing technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/xanadu/7558,2025-10-01T13:18:03.492256Z,1759304883,93,0.442,positive,19,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.494254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 218, ""shares"": 318, ""comments"": 29}}"
news,IonQ,Industry experts praise IonQ's quantum hardware innovation,"Industry experts praise IonQ's quantum hardware innovation. IonQ continues to innovate in the quantum hardware space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum hardware technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/ionq/5928,2025-07-29T19:43:03.492256Z,1753798383,60,-0.409,negative,25,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.494254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 204, ""shares"": 191, ""comments"": 155}}"
news,IonQ,IonQ reports 43% growth in quantum cryptography sector,"IonQ reports 43% growth in quantum cryptography sector. IonQ continues to innovate in the quantum cryptography space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum cryptography technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/ionq/1429,2025-08-11T05:05:03.492256Z,1754868903,109,0.384,positive,413,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.494254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 680, ""shares"": 131, ""comments"": 97}}"
news,Rigetti,Rigetti expands quantum hardware operations to new markets,"Rigetti expands quantum hardware operations to new markets. Rigetti continues to innovate in the quantum hardware space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum hardware technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/rigetti/3746,2025-09-09T17:35:03.492256Z,1757419503,83,0.163,neutral,88,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.494254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 969, ""shares"": 85, ""comments"": 170}}"
news,IonQ,IonQ partners with major tech firms on superposition initiative,"IonQ partners with major tech firms on superposition initiative. IonQ continues to innovate in the superposition space, with industry analysts noting significant progress in recent developments. The company's strategic focus on superposition technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/ionq/7864,2025-08-24T13:40:03.492256Z,1756023003,150,0.477,positive,25,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.494254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 476, ""shares"": 307, ""comments"": 183}}"
news,IBM Quantum,IBM Quantum CEO discusses future of quantum cryptography at tech conference,"IBM Quantum CEO discusses future of quantum cryptography at tech conference. IBM Quantum continues to innovate in the quantum cryptography space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum cryptography technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/ibm-quantum/1152,2025-08-07T11:47:03.492256Z,1754547423,68,0.707,positive,54,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.494254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 755, ""shares"": 395, ""comments"": 162}}"
news,D-Wave Systems,D-Wave Systems CEO discusses future of quantum computing at tech conference,"D-Wave Systems CEO discusses future of quantum computing at tech conference. D-Wave Systems continues to innovate in the quantum computing space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum computing technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/d-wave-systems/1324,2025-07-19T20:36:03.492256Z,1752937563,57,0.334,positive,41,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.494254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 735, ""shares"": 151, ""comments"": 29}}"
news,Rigetti,Rigetti releases open-source quantum entanglement framework,"Rigetti releases open-source quantum entanglement framework. Rigetti continues to innovate in the quantum entanglement space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum entanglement technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/rigetti/7549,2025-10-05T22:44:03.492256Z,1759684443,54,0.198,neutral,24,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.494254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 200, ""shares"": 250, ""comments"": 158}}"
news,IBM Quantum,IBM Quantum expands qubits operations to new markets,"IBM Quantum expands qubits operations to new markets. IBM Quantum continues to innovate in the qubits space, with industry analysts noting significant progress in recent developments. The company's strategic focus on qubits technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/ibm-quantum/5560,2025-08-06T02:45:03.492256Z,1754428503,134,-0.223,neutral,76,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.494254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 292, ""shares"": 431, ""comments"": 117}}"
news,D-Wave Systems,D-Wave Systems wins major contract for quantum cryptography implementation,"D-Wave Systems wins major contract for quantum cryptography implementation. D-Wave Systems continues to innovate in the quantum cryptography space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum cryptography technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/d-wave-systems/6677,2025-07-10T12:29:03.492256Z,1752130743,90,-0.006,neutral,47,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.494254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 484, ""shares"": 215, ""comments"": 1}}"
news,Xanadu,Xanadu wins major contract for quantum computing implementation,"Xanadu wins major contract for quantum computing implementation. Xanadu continues to innovate in the quantum computing space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum computing technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/xanadu/6555,2025-09-29T05:45:03.492256Z,1759104903,71,-0.259,negative,318,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.494254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 240, ""shares"": 166, ""comments"": 61}}"
news,IonQ,IonQ addresses concerns about qubits security,"IonQ addresses concerns about qubits security. IonQ continues to innovate in the qubits space, with industry analysts noting significant progress in recent developments. The company's strategic focus on qubits technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/ionq/3835,2025-07-22T05:01:03.492256Z,1753140663,25,0.028,neutral,88,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.494254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 583, ""shares"": 266, ""comments"": 95}}"
news,Xanadu,Xanadu acquires startup specializing in quantum entanglement,"Xanadu acquires startup specializing in quantum entanglement. Xanadu continues to innovate in the quantum entanglement space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum entanglement technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/xanadu/6753,2025-09-19T06:01:03.492256Z,1758241863,37,-0.13,neutral,113,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.494254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 713, ""shares"": 252, ""comments"": 171}}"
news,D-Wave Systems,D-Wave Systems releases open-source qubits framework,"D-Wave Systems releases open-source qubits framework. D-Wave Systems continues to innovate in the qubits space, with industry analysts noting significant progress in recent developments. The company's strategic focus on qubits technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/d-wave-systems/2784,2025-08-15T11:22:03.492256Z,1755237123,104,-0.016,neutral,33,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.494254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 170, ""shares"": 321, ""comments"": 135}}"
news,Xanadu,Xanadu reports 9% growth in quantum supremacy sector,"Xanadu reports 9% growth in quantum supremacy sector. Xanadu continues to innovate in the quantum supremacy space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum supremacy technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/xanadu/1556,2025-08-05T00:38:03.492256Z,1754334483,88,-0.01,neutral,83,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.494254"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 919, ""shares"": 271, ""comments"": 183}}"
news,Rigetti,Industry experts praise Rigetti's qubits innovation,"Industry experts praise Rigetti's qubits innovation. Rigetti continues to innovate in the qubits space, with industry analysts noting significant progress in recent developments. The company's strategic focus on qubits technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/rigetti/8771,2025-07-09T21:58:03.492256Z,1752078483,60,0.307,positive,19,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.495251"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 60, ""shares"": 156, ""comments"": 149}}"
news,IBM Quantum,IBM Quantum wins major contract for quantum algorithms implementation,"IBM Quantum wins major contract for quantum algorithms implementation. IBM Quantum continues to innovate in the quantum algorithms space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum algorithms technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/ibm-quantum/9302,2025-09-10T13:27:03.492256Z,1757491023,78,0.149,neutral,121,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.495251"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 437, ""shares"": 112, ""comments"": 172}}"
news,D-Wave Systems,D-Wave Systems wins major contract for quantum cryptography implementation,"D-Wave Systems wins major contract for quantum cryptography implementation. D-Wave Systems continues to innovate in the quantum cryptography space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum cryptography technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/d-wave-systems/8201,2025-07-13T21:33:03.492256Z,1752422583,102,0.037,neutral,25,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.495251"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 609, ""shares"": 450, ""comments"": 61}}"
news,IBM Quantum,IBM Quantum CEO discusses future of quantum annealing at tech conference,"IBM Quantum CEO discusses future of quantum annealing at tech conference. IBM Quantum continues to innovate in the quantum annealing space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum annealing technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/ibm-quantum/9279,2025-07-08T22:12:03.492256Z,1751992923,123,-0.083,neutral,111,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.495251"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 276, ""shares"": 201, ""comments"": 73}}"
news,D-Wave Systems,Industry experts praise D-Wave Systems's quantum algorithms innovation,"Industry experts praise D-Wave Systems's quantum algorithms innovation. D-Wave Systems continues to innovate in the quantum algorithms space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum algorithms technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/d-wave-systems/5222,2025-08-25T13:04:03.492256Z,1756107243,102,0.056,neutral,93,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.495251"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 845, ""shares"": 470, ""comments"": 15}}"
news,IBM Quantum,IBM Quantum raises $100M for quantum entanglement research and development,"IBM Quantum raises $100M for quantum entanglement research and development. IBM Quantum continues to innovate in the quantum entanglement space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum entanglement technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/ibm-quantum/6214,2025-09-05T15:30:03.492256Z,1757066403,131,0.315,positive,156,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.495251"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 523, ""shares"": 253, ""comments"": 26}}"
news,Rigetti,Rigetti wins major contract for quantum algorithms implementation,"Rigetti wins major contract for quantum algorithms implementation. Rigetti continues to innovate in the quantum algorithms space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum algorithms technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/rigetti/6166,2025-10-03T05:31:03.492256Z,1759449663,28,-0.225,neutral,25,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.495251"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 712, ""shares"": 158, ""comments"": 90}}"
news,Rigetti,Rigetti addresses concerns about quantum cryptography security,"Rigetti addresses concerns about quantum cryptography security. Rigetti continues to innovate in the quantum cryptography space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum cryptography technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/rigetti/8515,2025-08-10T13:39:03.492256Z,1754813343,125,-0.104,neutral,43,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.495251"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 348, ""shares"": 355, ""comments"": 157}}"
news,IBM Quantum,IBM Quantum announces breakthrough in superposition technology,"IBM Quantum announces breakthrough in superposition technology. IBM Quantum continues to innovate in the superposition space, with industry analysts noting significant progress in recent developments. The company's strategic focus on superposition technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/ibm-quantum/8026,2025-07-23T02:51:03.492256Z,1753219263,63,0.336,positive,107,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.495251"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 397, ""shares"": 212, ""comments"": 197}}"
news,Xanadu,Xanadu expands quantum supremacy operations to new markets,"Xanadu expands quantum supremacy operations to new markets. Xanadu continues to innovate in the quantum supremacy space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum supremacy technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/xanadu/3335,2025-08-23T18:42:03.492256Z,1755954723,107,0.216,neutral,58,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.495251"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 721, ""shares"": 93, ""comments"": 38}}"
news,IonQ,IonQ announces breakthrough in qubits technology,"IonQ announces breakthrough in qubits technology. IonQ continues to innovate in the qubits space, with industry analysts noting significant progress in recent developments. The company's strategic focus on qubits technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/ionq/7995,2025-09-11T10:58:03.492256Z,1757568483,40,0.281,positive,193,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.495251"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 168, ""shares"": 448, ""comments"": 96}}"
news,IBM Quantum,IBM Quantum CEO discusses future of quantum cryptography at tech conference,"IBM Quantum CEO discusses future of quantum cryptography at tech conference. IBM Quantum continues to innovate in the quantum cryptography space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum cryptography technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/ibm-quantum/8454,2025-08-11T12:09:03.492256Z,1754894343,16,-0.539,negative,48,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.495251"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 712, ""shares"": 483, ""comments"": 16}}"
news,IBM Quantum,IBM Quantum raises $100M for quantum computing research and development,"IBM Quantum raises $100M for quantum computing research and development. IBM Quantum continues to innovate in the quantum computing space, with industry analysts noting significant progress in recent developments. The company's strategic focus on quantum computing technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/quantum/ibm-quantum/5572,2025-09-19T22:56:03.492256Z,1758302763,63,-0.153,neutral,126,"{""domain"": ""quantum"", ""processed_at"": ""2025-10-06T21:11:03.495251"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 46, ""shares"": 404, ""comments"": 125}}"
