source,company,title,text,url,published_at,timestamp,mention_count,sentiment_score,sentiment_label,score,raw_json
news,HTC Vive,HTC Vive acquires startup specializing in headset,"HTC Vive acquires startup specializing in headset. HTC Vive continues to innovate in the headset space, with industry analysts noting significant progress in recent developments. The company's strategic focus on headset technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/htc-vive/5979,2025-09-20T01:57:03.465097Z,1758313623,33,0.639,positive,12,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.466101"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 304, ""shares"": 478, ""comments"": 136}}"
news,Varjo,Varjo wins major contract for mixed reality implementation,"Varjo wins major contract for mixed reality implementation. Varjo continues to innovate in the mixed reality space, with industry analysts noting significant progress in recent developments. The company's strategic focus on mixed reality technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/varjo/1177,2025-07-21T16:11:03.465097Z,1753094463,37,-0.103,neutral,128,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.466101"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 735, ""shares"": 300, ""comments"": 95}}"
news,Meta (Reality Labs),Meta (Reality Labs) acquires startup specializing in AR,"Meta (Reality Labs) acquires startup specializing in AR. Meta (Reality Labs) continues to innovate in the AR space, with industry analysts noting significant progress in recent developments. The company's strategic focus on AR technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/meta-(reality-labs)/3949,2025-08-06T06:36:03.465097Z,1754442363,64,-0.265,negative,125,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.466101"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 325, ""shares"": 326, ""comments"": 44}}"
news,HTC Vive,HTC Vive reports 5% growth in mixed reality sector,"HTC Vive reports 5% growth in mixed reality sector. HTC Vive continues to innovate in the mixed reality space, with industry analysts noting significant progress in recent developments. The company's strategic focus on mixed reality technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/htc-vive/2123,2025-08-31T19:41:03.465097Z,1756649463,94,-0.074,neutral,86,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.466101"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 366, ""shares"": 104, ""comments"": 13}}"
news,Magic Leap,Magic Leap launches new AR platform for enterprises,"Magic Leap launches new AR platform for enterprises. Magic Leap continues to innovate in the AR space, with industry analysts noting significant progress in recent developments. The company's strategic focus on AR technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/magic-leap/8787,2025-10-04T23:25:03.465097Z,1759600503,65,-0.121,neutral,83,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.466101"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 370, ""shares"": 164, ""comments"": 75}}"
news,Meta (Reality Labs),Meta (Reality Labs) launches new spatial computing platform for enterprises,"Meta (Reality Labs) launches new spatial computing platform for enterprises. Meta (Reality Labs) continues to innovate in the spatial computing space, with industry analysts noting significant progress in recent developments. The company's strategic focus on spatial computing technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/meta-(reality-labs)/3850,2025-10-06T01:00:03.465097Z,1759692603,139,0.361,positive,355,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.466101"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 327, ""shares"": 244, ""comments"": 93}}"
news,Meta (Reality Labs),Meta (Reality Labs) collaborates with universities on immersive research,"Meta (Reality Labs) collaborates with universities on immersive research. Meta (Reality Labs) continues to innovate in the immersive space, with industry analysts noting significant progress in recent developments. The company's strategic focus on immersive technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/meta-(reality-labs)/6630,2025-09-23T23:34:03.465097Z,1758650643,143,-0.642,negative,72,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.466101"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 915, ""shares"": 49, ""comments"": 93}}"
news,Varjo,Varjo CEO discusses future of immersive at tech conference,"Varjo CEO discusses future of immersive at tech conference. Varjo continues to innovate in the immersive space, with industry analysts noting significant progress in recent developments. The company's strategic focus on immersive technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/varjo/7483,2025-07-28T08:52:03.465097Z,1753672923,39,-0.079,neutral,83,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.466101"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 83, ""shares"": 349, ""comments"": 92}}"
news,HTC Vive,HTC Vive wins major contract for augmented reality implementation,"HTC Vive wins major contract for augmented reality implementation. HTC Vive continues to innovate in the augmented reality space, with industry analysts noting significant progress in recent developments. The company's strategic focus on augmented reality technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/htc-vive/8575,2025-07-12T11:10:03.465097Z,1752298803,19,0.119,neutral,27,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.466101"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 792, ""shares"": 199, ""comments"": 102}}"
news,Varjo,Varjo wins major contract for immersive implementation,"Varjo wins major contract for immersive implementation. Varjo continues to innovate in the immersive space, with industry analysts noting significant progress in recent developments. The company's strategic focus on immersive technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/varjo/1022,2025-08-27T15:56:03.465097Z,1756290363,70,0.466,positive,48,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.466101"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 541, ""shares"": 278, ""comments"": 49}}"
news,HTC Vive,HTC Vive announces breakthrough in AR technology,"HTC Vive announces breakthrough in AR technology. HTC Vive continues to innovate in the AR space, with industry analysts noting significant progress in recent developments. The company's strategic focus on AR technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/htc-vive/3418,2025-07-15T01:56:03.465097Z,1752524763,101,-0.118,neutral,117,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.466101"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 189, ""shares"": 249, ""comments"": 72}}"
news,Niantic,Niantic wins major contract for spatial computing implementation,"Niantic wins major contract for spatial computing implementation. Niantic continues to innovate in the spatial computing space, with industry analysts noting significant progress in recent developments. The company's strategic focus on spatial computing technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/niantic/8123,2025-08-15T20:15:03.465097Z,1755269103,131,-0.251,negative,108,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.466101"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 390, ""shares"": 5, ""comments"": 50}}"
news,Magic Leap,Magic Leap collaborates with universities on immersive research,"Magic Leap collaborates with universities on immersive research. Magic Leap continues to innovate in the immersive space, with industry analysts noting significant progress in recent developments. The company's strategic focus on immersive technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/magic-leap/7861,2025-07-28T09:24:03.465097Z,1753674843,46,0.22,neutral,240,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.466101"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 57, ""shares"": 32, ""comments"": 158}}"
news,Meta (Reality Labs),Meta (Reality Labs) announces breakthrough in haptics technology,"Meta (Reality Labs) announces breakthrough in haptics technology. Meta (Reality Labs) continues to innovate in the haptics space, with industry analysts noting significant progress in recent developments. The company's strategic focus on haptics technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/meta-(reality-labs)/8337,2025-08-08T22:38:03.465097Z,1754672883,131,-0.605,negative,10,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.466101"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 996, ""shares"": 461, ""comments"": 170}}"
news,Meta (Reality Labs),Meta (Reality Labs) releases open-source augmented reality framework,"Meta (Reality Labs) releases open-source augmented reality framework. Meta (Reality Labs) continues to innovate in the augmented reality space, with industry analysts noting significant progress in recent developments. The company's strategic focus on augmented reality technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/meta-(reality-labs)/9162,2025-07-21T15:31:03.465097Z,1753092063,54,0.399,positive,96,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.467105"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 17, ""shares"": 42, ""comments"": 85}}"
news,Niantic,Industry experts praise Niantic's virtual reality innovation,"Industry experts praise Niantic's virtual reality innovation. Niantic continues to innovate in the virtual reality space, with industry analysts noting significant progress in recent developments. The company's strategic focus on virtual reality technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/niantic/7299,2025-08-17T13:11:03.465097Z,1755416463,72,0.258,positive,123,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.467105"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 794, ""shares"": 44, ""comments"": 175}}"
news,Niantic,Niantic acquires startup specializing in AR,"Niantic acquires startup specializing in AR. Niantic continues to innovate in the AR space, with industry analysts noting significant progress in recent developments. The company's strategic focus on AR technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/niantic/4452,2025-09-13T06:10:03.465097Z,1757724003,125,0.35,positive,103,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.467105"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 895, ""shares"": 164, ""comments"": 28}}"
news,Meta (Reality Labs),Meta (Reality Labs) expands augmented reality operations to new markets,"Meta (Reality Labs) expands augmented reality operations to new markets. Meta (Reality Labs) continues to innovate in the augmented reality space, with industry analysts noting significant progress in recent developments. The company's strategic focus on augmented reality technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/meta-(reality-labs)/1556,2025-09-22T13:23:03.465097Z,1758527583,133,-0.675,negative,351,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.467105"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 755, ""shares"": 122, ""comments"": 1}}"
news,Varjo,Varjo faces regulatory scrutiny over haptics practices,"Varjo faces regulatory scrutiny over haptics practices. Varjo continues to innovate in the haptics space, with industry analysts noting significant progress in recent developments. The company's strategic focus on haptics technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/varjo/1837,2025-09-15T11:56:03.465097Z,1757917563,70,0.037,neutral,189,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.467105"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 252, ""shares"": 195, ""comments"": 70}}"
news,HTC Vive,HTC Vive faces regulatory scrutiny over VR practices,"HTC Vive faces regulatory scrutiny over VR practices. HTC Vive continues to innovate in the VR space, with industry analysts noting significant progress in recent developments. The company's strategic focus on VR technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/htc-vive/8070,2025-09-20T09:34:03.465097Z,1758341043,66,0.326,positive,55,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.467105"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 137, ""shares"": 205, ""comments"": 133}}"
news,HTC Vive,HTC Vive collaborates with universities on AR research,"HTC Vive collaborates with universities on AR research. HTC Vive continues to innovate in the AR space, with industry analysts noting significant progress in recent developments. The company's strategic focus on AR technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/htc-vive/4176,2025-07-31T04:36:03.465097Z,1753916763,37,0.151,neutral,128,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.467105"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 132, ""shares"": 458, ""comments"": 169}}"
news,Varjo,Varjo CEO discusses future of haptics at tech conference,"Varjo CEO discusses future of haptics at tech conference. Varjo continues to innovate in the haptics space, with industry analysts noting significant progress in recent developments. The company's strategic focus on haptics technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/varjo/3550,2025-08-13T18:40:03.465097Z,1755090603,134,-0.069,neutral,60,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.467105"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 446, ""shares"": 421, ""comments"": 16}}"
news,Meta (Reality Labs),Industry experts praise Meta (Reality Labs)'s augmented reality innovation,"Industry experts praise Meta (Reality Labs)'s augmented reality innovation. Meta (Reality Labs) continues to innovate in the augmented reality space, with industry analysts noting significant progress in recent developments. The company's strategic focus on augmented reality technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/meta-(reality-labs)/3746,2025-07-10T14:55:03.465097Z,1752139503,136,0.475,positive,49,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.467105"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 154, ""shares"": 156, ""comments"": 172}}"
news,HTC Vive,HTC Vive raises $100M for spatial computing research and development,"HTC Vive raises $100M for spatial computing research and development. HTC Vive continues to innovate in the spatial computing space, with industry analysts noting significant progress in recent developments. The company's strategic focus on spatial computing technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/htc-vive/9134,2025-09-17T15:39:03.465097Z,1758103743,30,0.336,positive,77,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.467105"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 396, ""shares"": 344, ""comments"": 47}}"
news,Meta (Reality Labs),Meta (Reality Labs) collaborates with universities on AR research,"Meta (Reality Labs) collaborates with universities on AR research. Meta (Reality Labs) continues to innovate in the AR space, with industry analysts noting significant progress in recent developments. The company's strategic focus on AR technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/meta-(reality-labs)/1806,2025-08-29T01:09:03.465097Z,1756409943,63,0.002,neutral,130,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.467105"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 494, ""shares"": 306, ""comments"": 198}}"
news,Magic Leap,Magic Leap addresses concerns about immersive security,"Magic Leap addresses concerns about immersive security. Magic Leap continues to innovate in the immersive space, with industry analysts noting significant progress in recent developments. The company's strategic focus on immersive technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/magic-leap/1350,2025-09-15T09:28:03.465097Z,1757908683,113,0.379,positive,65,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.467105"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 586, ""shares"": 46, ""comments"": 152}}"
news,Niantic,Niantic CEO discusses future of AR at tech conference,"Niantic CEO discusses future of AR at tech conference. Niantic continues to innovate in the AR space, with industry analysts noting significant progress in recent developments. The company's strategic focus on AR technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/niantic/4426,2025-09-05T03:44:03.465097Z,1757024043,63,-0.35,negative,64,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.467105"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 18, ""shares"": 274, ""comments"": 193}}"
news,Niantic,Niantic expands metaverse operations to new markets,"Niantic expands metaverse operations to new markets. Niantic continues to innovate in the metaverse space, with industry analysts noting significant progress in recent developments. The company's strategic focus on metaverse technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/niantic/3836,2025-09-25T23:20:03.465097Z,1758822603,111,-0.331,negative,136,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.467105"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 591, ""shares"": 488, ""comments"": 83}}"
news,Magic Leap,Magic Leap stock surges after virtual reality product launch,"Magic Leap stock surges after virtual reality product launch. Magic Leap continues to innovate in the virtual reality space, with industry analysts noting significant progress in recent developments. The company's strategic focus on virtual reality technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/magic-leap/1592,2025-08-13T05:11:03.465097Z,1755042063,83,0.51,positive,175,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.468106"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 942, ""shares"": 294, ""comments"": 154}}"
news,Varjo,Varjo addresses concerns about VR security,"Varjo addresses concerns about VR security. Varjo continues to innovate in the VR space, with industry analysts noting significant progress in recent developments. The company's strategic focus on VR technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/varjo/7400,2025-09-20T16:46:03.465097Z,1758366963,74,0.663,positive,45,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.468106"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 108, ""shares"": 425, ""comments"": 3}}"
news,Magic Leap,Magic Leap raises $100M for augmented reality research and development,"Magic Leap raises $100M for augmented reality research and development. Magic Leap continues to innovate in the augmented reality space, with industry analysts noting significant progress in recent developments. The company's strategic focus on augmented reality technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/magic-leap/5134,2025-08-18T10:06:03.465097Z,1755491763,91,-0.141,neutral,71,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.468106"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 287, ""shares"": 195, ""comments"": 178}}"
news,Meta (Reality Labs),Meta (Reality Labs) faces regulatory scrutiny over spatial computing practices,"Meta (Reality Labs) faces regulatory scrutiny over spatial computing practices. Meta (Reality Labs) continues to innovate in the spatial computing space, with industry analysts noting significant progress in recent developments. The company's strategic focus on spatial computing technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/meta-(reality-labs)/6783,2025-10-03T03:00:03.465097Z,1759440603,29,-0.009,neutral,32,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.468106"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 813, ""shares"": 290, ""comments"": 118}}"
news,Niantic,Niantic expands spatial computing operations to new markets,"Niantic expands spatial computing operations to new markets. Niantic continues to innovate in the spatial computing space, with industry analysts noting significant progress in recent developments. The company's strategic focus on spatial computing technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/niantic/6861,2025-08-28T18:47:03.465097Z,1756387023,36,-0.592,negative,20,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.468106"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 297, ""shares"": 389, ""comments"": 84}}"
news,Magic Leap,Magic Leap raises $100M for haptics research and development,"Magic Leap raises $100M for haptics research and development. Magic Leap continues to innovate in the haptics space, with industry analysts noting significant progress in recent developments. The company's strategic focus on haptics technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/magic-leap/1066,2025-09-26T02:25:03.465097Z,1758833703,53,-0.061,neutral,44,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.468106"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 649, ""shares"": 36, ""comments"": 65}}"
news,HTC Vive,HTC Vive launches new metaverse platform for enterprises,"HTC Vive launches new metaverse platform for enterprises. HTC Vive continues to innovate in the metaverse space, with industry analysts noting significant progress in recent developments. The company's strategic focus on metaverse technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/htc-vive/1161,2025-08-15T03:02:03.465097Z,1755207123,122,-0.154,neutral,219,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.468106"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 578, ""shares"": 201, ""comments"": 105}}"
news,Varjo,Varjo addresses concerns about AR security,"Varjo addresses concerns about AR security. Varjo continues to innovate in the AR space, with industry analysts noting significant progress in recent developments. The company's strategic focus on AR technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/varjo/1594,2025-07-27T11:06:03.465097Z,1753594563,142,-0.085,neutral,65,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.468106"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 247, ""shares"": 288, ""comments"": 47}}"
news,Magic Leap,Magic Leap addresses concerns about haptics security,"Magic Leap addresses concerns about haptics security. Magic Leap continues to innovate in the haptics space, with industry analysts noting significant progress in recent developments. The company's strategic focus on haptics technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/magic-leap/6776,2025-09-20T05:40:03.465097Z,1758327003,109,0.475,positive,32,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.468106"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 314, ""shares"": 96, ""comments"": 162}}"
news,Niantic,Niantic acquires startup specializing in metaverse,"Niantic acquires startup specializing in metaverse. Niantic continues to innovate in the metaverse space, with industry analysts noting significant progress in recent developments. The company's strategic focus on metaverse technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/niantic/1212,2025-09-24T09:51:03.465097Z,1758687663,113,0.299,positive,29,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.468106"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 995, ""shares"": 216, ""comments"": 176}}"
news,Varjo,Varjo expands VR operations to new markets,"Varjo expands VR operations to new markets. Varjo continues to innovate in the VR space, with industry analysts noting significant progress in recent developments. The company's strategic focus on VR technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/varjo/1212,2025-07-21T22:02:03.465097Z,1753115523,79,-0.242,neutral,15,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.468106"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 433, ""shares"": 297, ""comments"": 34}}"
news,HTC Vive,HTC Vive collaborates with universities on immersive research,"HTC Vive collaborates with universities on immersive research. HTC Vive continues to innovate in the immersive space, with industry analysts noting significant progress in recent developments. The company's strategic focus on immersive technology positions it well for future growth in this rapidly evolving market.",https://example-news.com/arvr/htc-vive/2627,2025-09-06T23:07:03.465097Z,1757180223,38,0.05,neutral,85,"{""domain"": ""arvr"", ""processed_at"": ""2025-10-06T21:11:03.468106"", ""source_type"": ""news"", ""engagement_metrics"": {""likes"": 773, ""shares"": 467, ""comments"": 123}}"
